;value;isAnomaly
0;64.30805276;0
1;53.45525492;0
2;70.17557858;0
3;64.69717013;0
4;-115.9280709;1
5;39.59369199;0
6;68.84477921;0
7;61.44135239;0
8;70.90349446;0
9;66.6089785;0
10;82.79318641;0
11;62.61820609;0
12;42.04827806;0
13;59.30675368;0
14;63.29346297;0
15;10.71136701;1
16;-26.81267093;1
17;-50.11367197;1
18;55.90411412;0
19;67.88069451;0
20;63.59351653;0
21;79.14143494;0
22;57.16835417;0
23;71.2991621;0
24;89.62562096;0
25;49.98412084;0
26;68.37465013;0
27;50.14443307;0
28;56.40483512;0
29;-22.9164129;1
30;52.47296768;0
31;-97.79301221;1
32;68.73858691;0
33;62.11968109;0
34;58.44995941;0
35;61.70930327;0
36;64.78361944;0
37;75.4793483;0
38;61.96213215;0
39;62.44630503;0
40;60.82565653;0
41;82.44910967;0
42;70.94198031;0
43;48.83737156;0
44;61.47649642;0
45;64.84901241;0
46;75.47432868;0
47;84.8779454;0
48;76.38647566;0
49;81.98694832;0
50;39.09368901;0
51;41.23288129;0
52;64.79988371;0
53;200.1772124;1
54;49.32266841;0
55;45.70587218;0
56;72.40959925;0
57;48.97666578;0
58;54.70876002;0
59;44.07965641;0
60;60.7902554;0
61;62.91755764;0
62;44.46392309;0
63;41.68378122;0
64;52.06205106;0
65;54.88466523;0
66;36.74756554;0
67;28.35868814;0
68;52.43640909;0
69;75.41933166;0
70;-92.66421499;1
71;65.66881393;0
72;66.85573945;0
73;56.45277532;0
74;81.03832007;0
75;-15.98746823;1
76;134.8600389;1
77;47.73264524;0
78;-95.01669495;1
79;54.12217062;0
80;75.394665;0
81;136.498593;1
82;49.39140227;0
83;51.85564687;0
84;79.09024046;0
85;47.73439097;0
86;47.34315256;0
87;56.51579604;0
88;83.61472902;0
89;72.47106835;0
90;38.47164939;0
91;58.96977336;0
92;236.7810267;1
93;45.16416602;0
94;69.64806356;0
95;80.70742323;0
96;54.18697065;0
97;195.2992668;1
98;7.486889604;1
99;69.89091265;0
100;44.18622811;0
101;47.10599622;0
102;46.12244048;0
103;59.26396109;0
104;75.60139261;0
105;48.70260109;0
106;78.53557522;0
107;31.52205996;0
108;92.37524763;0
109;43.35575404;0
110;58.86474359;0
111;59.33980844;0
112;64.89946445;0
113;61.11741235;0
114;59.33329842;0
115;64.67965863;0
116;60.72075798;0
117;78.93156712;0
118;60.69031006;0
119;64.99160849;0
120;59.95528169;0
121;75.20935983;0
122;54.77505169;0
123;45.69513418;0
124;55.73863902;0
125;83.07227536;0
126;72.99069292;0
127;74.27516343;0
128;52.43387419;0
129;52.03004252;0
130;74.87152427;0
131;57.36339564;0
132;47.65008688;0
133;73.06445005;0
134;68.91515993;0
135;81.88035984;0
136;80.38607016;0
137;55.99728;0
138;71.86188722;0
139;65.66044781;0
140;42.28860419;0
141;24.52998621;0
142;53.50800892;0
143;138.4342783;1
144;40.21075444;0
145;87.40282739;0
146;124.8224515;1
147;55.57276103;0
148;64.40145066;0
149;64.91636129;0
150;46.1084795;0
151;57.31672523;0
152;-98.01673705;1
153;-112.4523886;1
154;55.34533506;0
155;88.05420687;0
156;70.13025511;0
157;76.21623922;0
158;43.57325412;0
159;56.99422071;0
160;55.46626153;0
161;77.21268539;0
162;65.27680795;0
163;65.02413133;0
164;63.21440288;0
165;83.31805096;0
166;67.02941503;0
167;54.99070688;0
168;60.65552549;0
169;69.31543736;0
170;-71.7867287;1
171;77.62044763;0
172;67.82204428;0
173;73.29732744;0
174;48.87554902;0
175;38.95339513;0
176;55.96843584;0
177;72.46617012;0
178;47.32756223;0
179;48.62653018;0
180;33.80933146;0
181;64.17837398;0
182;83.62820072;0
183;29.86728773;0
184;73.43697319;0
185;55.40919735;0
186;44.46580638;0
187;61.26103;0
188;41.83673864;0
189;78.89846884;0
190;45.87576297;0
191;63.45212982;1
192;50.9499723;0
193;61.79699139;0
194;72.38616561;0
195;43.53643174;0
196;56.22486633;0
197;9.814621755;1
198;66.16125429;0
199;67.313493;0
200;57.83348858;0
201;56.34127987;0
202;51.80044967;0
203;-17.90237382;1
204;76.64766424;0
205;84.9935401;0
206;87.5854925;0
207;59.01185075;0
208;-109.2571808;1
209;68.07357112;0
210;52.04127657;0
211;64.8498628;0
212;241.7992827;1
213;72.62827528;0
214;62.72327468;0
215;42.02814039;0
216;169.3789537;1
217;70.00823842;0
218;58.65391254;0
219;78.13958937;0
220;79.6945096;0
221;181.7961014;1
222;52.76928536;0
223;90.00658504;0
224;84.31064422;0
225;151.8705809;1
226;51.43704421;0
227;34.68844259;1
228;63.02721486;0
229;73.28524012;0
230;50.19339295;0
231;56.85535456;0
232;66.1526102;0
233;53.28852068;0
234;57.27389953;0
235;57.83161621;0
236;66.51440559;0
237;60.84179811;0
238;64.31741042;0
239;69.22516529;0
240;73.60845722;0
241;60.15306081;0
242;61.88773357;0
243;65.82028368;0
244;66.6564862;0
245;72.99254231;0
246;68.54250119;0
247;73.36783279;0
248;69.21401123;0
249;57.48498457;0
250;49.70217288;0
251;52.67462279;0
252;-44.30577898;1
253;52.78493517;0
254;76.06346082;0
255;51.51238432;0
256;85.85151725;0
257;62.03913669;0
258;51.89049402;0
259;53.97154004;0
260;62.11073714;0
261;67.05536008;0
262;45.62228415;0
263;68.73537955;0
264;67.38954706;0
265;64.71479362;0
266;64.76785755;0
267;62.31919214;0
268;71.69733918;0
269;69.68180144;0
270;70.52607205;0
271;48.93781148;0
272;81.66202127;0
273;76.13628448;0
274;51.28659941;0
275;59.73486066;0
276;68.94085397;0
277;151.9917525;1
278;201.507974;1
279;50.45134846;0
280;49.52191592;0
281;50.85118381;0
282;51.68689677;0
283;66.747221;0
284;46.83735532;0
285;73.76309638;0
286;52.77147128;0
287;38.57390591;0
288;60.33461142;0
289;60.20958798;0
290;69.8578686;0
291;62.88052291;0
292;44.9329663;0
293;45.88073683;1
294;86.56787241;0
295;67.43709192;0
296;77.2982227;0
297;58.17916822;0
298;64.62973534;0
299;55.90888314;0
300;62.20866385;0
301;61.34324523;0
302;48.23461688;0
303;57.3881577;0
304;148.9967074;1
305;55.71652611;0
306;69.59135319;0
307;37.21070942;0
308;82.81571037;0
309;139.1604619;1
310;205.465047;1
311;63.24862938;0
312;62.09346319;0
313;105.2031961;1
314;69.96762228;0
315;69.16081937;0
316;65.00375506;0
317;49.3588744;0
318;75.86920833;0
319;60.53082358;0
320;40.04491028;0
321;42.47586256;0
322;36.77869621;0
323;62.17905156;0
324;-33.13128548;1
325;56.15985808;0
326;50.0479955;0
327;49.28323186;0
328;54.12259502;0
329;70.0794369;0
330;79.34394586;0
331;72.41468496;0
332;136.8277326;1
333;73.78482875;0
334;72.10553327;0
335;40.09777612;0
336;91.307692;0
337;66.61224378;0
338;43.01556367;1
339;64.84500384;0
340;71.67365407;0
341;-117.2773077;1
342;68.08840511;0
343;65.71584215;0
344;71.60525382;0
345;62.84317354;0
346;71.03526201;0
347;71.40516551;0
348;1.177051851;1
349;79.40259974;0
350;51.9107654;0
351;85.81368255;0
352;55.50442504;0
353;37.35496102;1
354;51.7875425;0
355;231.0600636;1
356;50.241861;0
357;65.6864223;0
358;66.49360326;0
359;-7.469570315;1
360;51.61043508;0
361;40.29197695;0
362;83.4832023;0
363;100.9768519;1
364;60.08118017;0
365;75.53479648;0
366;46.31262706;1
367;62.25464371;0
368;78.07992684;0
369;66.3966867;0
370;60.15382239;0
371;71.50273628;0
372;85.46690921;0
373;44.51651773;0
374;37.732496;0
375;83.27031921;1
376;80.60337677;0
377;247.0319172;1
378;73.09647104;0
379;58.5593944;0
380;53.94739648;0
381;83.11171894;0
382;56.0980907;0
383;54.55594478;0
384;51.64942119;0
385;58.89328759;0
386;63.23993144;0
387;58.88863816;0
388;214.8725735;1
389;68.89808082;0
390;42.03399878;0
391;70.0220951;0
392;48.13102733;0
393;43.14136866;0
394;72.16492669;0
395;41.61653187;0
396;76.42602468;0
397;53.71394908;0
398;74.97168829;0
399;75.5453139;0
400;163.8023776;1
401;43.04803559;0
402;45.3321151;0
403;-119.8959575;1
404;75.68067166;0
405;43.77973351;1
406;62.3933167;0
407;47.05412816;0
408;56.84906578;0
409;191.8527903;1
410;46.22453239;0
411;38.01809554;0
412;38.00913164;0
413;74.26694562;0
414;51.97162274;0
415;71.02290859;0
416;56.08627756;0
417;216.3864984;1
418;54.89066023;0
419;55.29483662;0
420;46.43298976;0
421;55.5766265;0
422;68.36730986;0
423;59.33314747;0
424;-80.33343955;1
425;63.44546644;1
426;71.53974892;0
427;34.49356067;0
428;49.73168391;0
429;57.51433003;0
430;186.3160681;1
431;77.89259772;0
432;54.49539903;0
433;64.11077895;0
434;77.26057416;0
435;38.68805432;0
436;52.18223463;0
437;98.79298507;0
438;78.00872029;0
439;62.11789969;0
440;61.74890801;0
441;89.42098471;0
442;61.94332781;0
443;69.26890128;0
444;55.208916;0
445;61.38403347;0
446;61.0935417;0
447;59.05130409;0
448;55.01405171;0
449;225.0987203;1
450;64.72587304;0
451;67.73129841;0
452;68.86097042;0
453;83.25261103;0
454;73.57346008;0
455;69.91733994;0
456;64.38678186;0
457;52.20885454;0
458;65.84860389;0
459;47.81830595;0
460;53.45058934;0
461;249.1790925;1
462;-56.28855804;1
463;78.01394242;0
464;42.1922682;1
465;56.50199954;0
466;56.66017401;0
467;54.88021365;0
468;71.80511501;0
469;68.53976243;0
470;86.0981388;0
471;52.04631;0
472;46.92219284;0
473;55.72053503;0
474;66.79272598;0
475;16.72390061;1
476;54.03185121;0
477;55.67603611;0
478;12.613706;1
479;51.48712747;0
480;58.38757128;0
481;-32.11177324;1
482;52.39497547;0
483;65.27759229;0
484;62.07855697;0
485;54.9043716;0
486;60.22901986;0
487;66.55881559;0
488;-80.75062779;1
489;79.39064513;0
490;-5.301304882;1
491;67.74753284;0
492;66.21497526;0
493;238.9894618;1
494;54.65402598;0
495;67.82339409;0
496;41.58541653;0
497;53.59463657;0
498;48.02527824;0
499;56.90338733;0
500;59.85271251;0
501;59.41179777;0
502;61.82241544;0
503;67.56329637;0
504;79.83205235;0
505;69.50649893;0
506;66.05490796;0
507;84.50182747;0
508;118.2448213;1
509;53.83199328;0
510;42.28749392;0
511;56.16194144;0
512;47.07588321;0
513;66.52074849;0
514;48.72129204;0
515;79.80217364;0
516;173.7870093;1
517;72.70711096;0
518;63.93864732;0
519;68.86580851;0
520;52.49587478;0
521;48.57739955;0
522;75.46473164;0
523;69.12036383;0
524;65.3433481;0
525;44.44197143;0
526;59.24717217;0
527;45.45013535;0
528;62.87741178;0
529;46.08215395;0
530;60.99319692;0
531;56.28034025;0
532;75.41581526;0
533;72.00050584;0
534;61.88584195;0
535;60.36294642;0
536;55.4953267;0
537;45.55804962;0
538;76.8939892;0
539;59.1697293;0
540;78.03563629;0
541;65.32377712;0
542;67.75722396;0
543;54.87758072;0
544;194.7738526;1
545;-10.72564341;1
546;74.83506552;0
547;57.92685146;0
548;49.70536842;0
549;9.596344326;1
550;73.86614527;0
551;57.34385245;0
552;39.82785103;0
553;57.81673259;0
554;139.9993922;1
555;62.06714021;0
556;45.66628436;0
557;51.47026358;0
558;68.69208115;0
559;53.05340226;0
560;64.58237407;0
561;48.47132657;0
562;66.55874003;0
563;65.48353921;0
564;71.22631972;0
565;84.91611972;1
566;46.19333808;0
567;52.46100081;0
568;55.68349138;0
569;65.95580578;0
570;67.9443934;0
571;72.80685452;0
572;89.65865322;0
573;71.81194412;0
574;63.14735819;0
575;77.29568833;0
576;77.21171413;1
577;64.70382072;0
578;59.88145311;0
579;78.20221283;0
580;66.16168659;0
581;76.35015783;0
582;64.80097959;0
583;53.33919201;0
584;66.28344725;0
585;66.65491034;0
586;62.25010869;0
587;53.45534314;0
588;49.08715633;0
589;66.26308536;0
590;61.65109911;0
591;65.14559766;0
592;73.75812334;0
593;58.29445187;0
594;73.99897736;0
595;84.82643082;0
596;62.82719378;0
597;68.90474812;0
598;49.71235788;0
599;48.40103108;0
600;90.21512544;0
601;33.23263043;1
602;57.30090004;0
603;56.12945397;0
604;52.95418036;0
605;46.66166803;0
606;53.84767685;0
607;48.0568918;0
608;65.2310122;0
609;7.422073752;1
610;69.32144983;0
611;87.6234454;0
612;53.92920415;0
613;161.7689136;1
614;74.53563358;0
615;44.48258774;0
616;56.48698526;0
617;69.87298224;0
618;76.66506095;0
619;71.50248964;0
620;91.57835497;0
621;40.03577766;0
622;42.62702997;0
623;61.13228392;0
624;51.88874408;0
625;243.3802282;1
626;65.52234198;0
627;72.31806913;0
628;61.38459108;0
629;50.14177258;0
630;81.75633682;0
631;-21.0805793;1
632;47.54126338;0
633;65.14737875;0
634;73.6427892;0
635;208.3517904;1
636;64.89432264;0
637;64.68762194;0
638;48.61020293;0
639;74.95812494;0
640;37.82138907;0
641;64.05588517;0
642;232.1662657;1
643;70.76721509;0
644;65.57754999;0
645;50.82473534;0
646;59.52930469;0
647;62.61035206;0
648;60.35584969;0
649;47.99570945;0
650;37.03706656;0
651;78.0998747;0
652;65.72981868;0
653;-61.71839758;1
654;78.32065218;0
655;96.41028169;1
656;66.71053919;0
657;51.21695517;0
658;73.59587231;0
659;54.24414661;0
660;91.80029497;0
661;87.97251902;0
662;64.77772229;0
663;83.09088894;0
664;56.9982325;0
665;44.55412937;0
666;58.77746431;0
667;54.52383796;0
668;-75.24872779;1
669;47.39122481;0
670;61.90765092;0
671;83.25648875;0
672;57.46330586;0
673;53.18048835;0
674;-36.83355608;1
675;82.12028117;0
676;58.18074105;0
677;56.80724838;0
678;68.13792643;0
679;87.77042873;0
680;83.02686146;0
681;61.76016333;0
682;75.46789904;0
683;58.55299409;0
684;42.56420924;0
685;67.7232032;0
686;58.17694116;0
687;37.35722122;0
688;39.10577404;0
689;60.45001073;0
690;56.04070668;0
691;62.8335412;0
692;46.35518538;0
693;73.3582947;0
694;75.87992641;0
695;58.53546903;0
696;58.59704964;0
697;57.40337596;0
698;81.61360644;0
699;41.27420338;0
700;67.91645705;0
701;82.74475465;0
702;73.77530052;0
703;67.4007489;0
704;240.4397316;1
705;86.89098448;0
706;135.9045595;1
707;77.96218468;0
708;58.55953011;0
709;-113.5592059;1
710;60.82307504;0
711;53.2474136;0
712;55.70526549;0
713;53.43562261;0
714;72.40054287;0
715;56.44239509;0
716;77.11193543;0
717;68.77618247;0
718;72.83419013;0
719;61.15121822;0
720;60.15929854;0
721;39.98829793;0
722;72.04093567;0
723;55.78721858;0
724;62.92862984;0
725;78.405778;0
726;57.87083955;0
727;63.41643498;0
728;71.30451563;0
729;83.26967188;0
730;48.31989516;0
731;65.5744117;0
732;71.12596351;0
733;85.86534588;0
734;58.14644602;0
735;62.63637251;0
736;71.2936884;0
737;82.90173515;0
738;46.27313488;0
739;64.97152835;0
740;64.17531813;0
741;-125.3236402;1
742;64.09319438;0
743;64.1561113;0
744;-112.4173947;1
745;66.30083645;0
746;53.23550714;0
747;-32.2548128;1
748;58.27109278;0
749;78.97611257;0
750;52.72374211;0
751;59.61418031;0
752;51.94685582;0
753;36.97872269;0
754;51.67537884;0
755;42.32293222;0
756;75.79012307;0
757;83.38021483;0
758;86.36374193;0
759;28.95455772;1
760;58.75333268;0
761;59.07300942;0
762;48.2544646;0
763;69.45555112;0
764;65.22478599;0
765;212.0967589;1
766;43.49854681;0
767;75.84760676;0
768;47.55585984;0
769;70.23030782;0
770;63.74597413;0
771;59.70181812;0
772;40.09574807;0
773;168.245374;1
774;75.92056373;0
775;88.09477119;0
776;80.81468008;0
777;61.05477543;0
778;64.70934825;0
779;53.54660029;0
780;64.75404284;0
781;35.85350776;0
782;59.48287364;0
783;57.92622768;0
784;46.00816897;0
785;59.03304625;0
786;55.2099885;0
787;62.31994989;0
788;66.79745071;0
789;53.45927852;0
790;50.41666118;0
791;59.257182;0
792;71.86383829;1
793;52.56985893;0
794;-67.09142671;1
795;72.78492755;0
796;53.32325574;0
797;56.52826476;0
798;60.70674184;0
799;60.20874648;0
800;56.15668498;0
801;82.86230835;0
802;54.21926274;0
803;71.1865714;0
804;55.11451572;0
805;-60.70628527;1
806;62.68999101;0
807;56.07491312;1
808;-28.75102396;1
809;60.53443895;0
810;46.58242435;0
811;69.44615102;0
812;71.68845755;0
813;34.87158925;1
814;78.18796449;0
815;67.55409431;0
816;51.92645569;0
817;76.70457962;0
818;64.57390568;0
819;68.82489923;0
820;64.53611811;0
821;81.86850254;0
822;47.80608565;0
823;64.334497;0
824;51.12944143;0
825;52.50026072;0
826;80.45036371;0
827;74.85255377;0
828;55.33717897;0
829;170.257153;1
830;67.48536883;0
831;71.13480373;0
832;66.71591625;0
833;64.5077075;0
834;75.49457948;0
835;56.75026115;0
836;60.26903383;0
837;-121.7413992;1
838;56.04757299;0
839;77.18562691;1
840;64.62751399;0
841;47.56178256;0
842;48.83130036;0
843;65.70098896;0
844;69.46080225;0
845;64.73700315;0
846;183.2609072;1
847;77.01850471;0
848;61.17389551;0
849;44.82783007;0
850;233.3884937;1
851;47.14968046;0
852;59.87764563;0
853;53.90025655;0
854;62.74766581;0
855;75.45052911;0
856;54.70475216;0
857;63.03950497;0
858;48.69195885;0
859;60.80025033;0
860;81.4257641;0
861;63.31654803;0
862;71.67051033;0
863;57.20747321;0
864;62.01452749;0
865;78.52793163;0
866;95.56812972;0
867;47.21497334;0
868;55.39330751;0
869;64.13072072;0
870;45.158732;0
871;196.7368023;1
872;58.37202884;0
873;65.63629243;0
874;60.93905975;0
875;71.00392049;0
876;67.79676015;0
877;54.40265776;0
878;72.92413167;0
879;71.23635431;0
880;49.83005543;0
881;60.75130217;0
882;80.44032453;0
883;67.30771495;0
884;60.84293399;0
885;61.31277107;0
886;72.48189811;1
887;56.02603262;0
888;42.43626092;0
889;177.4082948;1
890;34.35176836;0
891;59.14934638;0
892;41.26908407;0
893;224.8712543;1
894;75.28799617;0
895;223.3984953;1
896;64.429674;0
897;62.11330185;0
898;64.62950135;0
899;57.56261468;0
900;80.4292385;0
901;82.97391415;0
902;83.19985753;0
903;41.91571587;0
904;87.76633643;1
905;69.94931426;0
906;150.7689612;1
907;70.27803267;0
908;-90.4880204;1
909;51.26222037;0
910;57.91948475;0
911;60.07184474;0
912;-85.41041284;1
913;61.98542045;0
914;69.05809346;0
915;67.09909902;0
916;60.22321869;0
917;71.57178379;0
918;61.40895209;0
919;49.79748155;0
920;42.34360463;0
921;62.03530483;0
922;57.37107658;0
923;-32.74197186;1
924;67.61151304;0
925;64.84884017;0
926;45.34169856;0
927;44.79180344;0
928;55.73830582;0
929;37.18549777;0
930;50.4581034;0
931;-101.2755351;1
932;70.62931446;0
933;66.77983927;0
934;81.96482453;0
935;58.48561112;0
936;68.0638792;1
937;52.95028166;0
938;-13.06830804;1
939;67.8978725;0
940;62.62902569;0
941;66.87297652;0
942;45.33914516;0
943;-15.85950228;1
944;49.3704931;0
945;162.5474853;1
946;52.52398305;0
947;70.42763857;0
948;60.50302543;0
949;61.79564823;0
950;44.76167397;0
951;73.2383549;0
952;45.05168217;0
953;70.20008486;0
954;60.06475764;0
955;56.93817984;0
956;93.96921634;0
957;-63.94831701;1
958;65.08980756;0
959;208.3072248;1
960;80.61779568;0
961;85.25830042;0
962;63.45958007;0
963;82.59305389;0
964;86.1839781;0
965;49.94258896;0
966;146.6530883;1
967;48.6631733;0
