;value;isAnomaly
0;198.1120068;0
1;159.1620967;0
2;190.4562332;0
3;159.1392559;0
4;176.5640086;0
5;182.4382425;0
6;194.6744739;0
7;204.3325341;0
8;176.3206441;0
9;151.5263023;0
10;172.6327572;0
11;180.4254402;0
12;163.4153309;0
13;95.52147371;1
14;9.966354756;1
15;189.0385369;0
16;157.7938074;0
17;216.0363515;0
18;186.7159687;0
19;258.478685;1
20;181.5995201;0
21;140.3583447;0
22;203.15402;0
23;161.8909623;0
24;180.3964984;0
25;191.5004496;0
26;330.8047525;1
27;188.4275603;0
28;121.2013529;1
29;175.8319451;0
30;151.6222312;0
31;183.7225642;0
32;189.763247;1
33;155.1408586;0
34;161.2395948;0
35;175.7890327;0
36;184.3143318;0
37;172.5843048;0
38;190.3686905;1
39;149.9638506;0
40;176.0015189;0
41;187.9031186;0
42;196.1909498;0
43;176.6574587;0
44;197.4649795;0
45;211.1434647;0
46;328.5270172;1
47;-54.38865514;1
48;201.2317559;0
49;333.5083086;1
50;182.3213669;0
51;170.0027312;0
52;201.3340836;0
53;298.8992707;1
54;176.7257216;0
55;174.5516381;0
56;187.970276;0
57;188.4347343;0
58;173.6049574;0
59;181.7574395;0
60;162.6856534;0
61;177.103317;0
62;194.8622002;0
63;192.281502;0
64;164.228573;0
65;192.4075295;0
66;189.3085539;0
67;194.6704623;0
68;190.0708915;0
69;184.4575468;0
70;336.2521969;1
71;425.5258187;1
72;186.6460077;0
73;172.6033065;0
74;188.5377361;0
75;213.4241791;0
76;167.520749;0
77;171.5221352;0
78;208.5428719;0
79;195.3761032;0
80;161.495276;0
81;183.638931;0
82;176.8962184;0
83;197.0892511;0
84;176.6116553;0
85;202.493213;0
86;185.6395921;0
87;163.2603108;0
88;158.3834441;0
89;178.0101472;0
90;173.3206773;0
91;-29.52619608;1
92;172.112219;0
93;208.5452863;0
94;180.517825;0
95;202.479205;0
96;155.097888;0
97;181.4655522;0
98;168.9182367;0
99;159.6739155;0
100;184.0734558;0
101;133.8647044;1
102;178.4621955;0
103;170.5693294;0
104;195.9225089;0
105;201.4557679;0
106;195.2243848;0
107;183.5900066;0
108;189.2167425;0
109;181.7709709;0
110;165.5742142;0
111;169.0145654;0
112;198.4775471;0
113;167.0281202;0
114;171.0076935;0
115;215.1114302;1
116;175.3926175;0
117;427.2646278;1
118;193.91369;0
119;199.8533989;0
120;175.6478297;0
121;409.7112406;1
122;184.3095546;0
123;169.7639379;0
124;185.7575037;1
125;188.5002363;0
126;224.0955254;0
127;166.3795875;0
128;199.377023;0
129;159.9430686;0
130;198.3349765;0
131;415.0248404;1
132;167.3423348;0
133;169.5682739;0
134;171.3496532;0
135;165.1610071;0
136;176.316571;0
137;199.3901345;0
138;194.3326337;0
139;153.9860443;0
140;187.4715079;0
141;207.9574853;0
142;163.9338036;0
143;201.3071602;0
144;192.4636478;0
145;184.0331235;0
146;192.1331802;0
147;170.1096712;0
148;184.515983;0
149;147.1477778;0
150;184.7149401;0
151;192.7554227;0
152;393.0144714;1
153;83.73311703;1
154;24.60493229;1
155;182.4606344;0
156;150.5719538;0
157;169.0129167;0
158;177.9998942;0
159;178.9214967;0
160;200.5533326;0
161;194.6249551;0
162;297.2832567;1
163;173.0738646;0
164;164.1243744;0
165;178.0721835;0
166;175.3067552;0
167;183.6581806;0
168;188.2901918;0
169;258.3153146;1
170;199.0719329;0
171;186.0027588;0
172;211.4369404;0
173;207.416164;0
174;156.7548328;0
175;189.635779;0
176;242.6651781;1
177;185.468302;0
178;203.8747957;0
179;207.2725902;0
180;175.3988805;0
181;204.9194241;0
182;164.0087462;0
183;183.3968788;0
184;178.3402888;0
185;209.4389387;1
186;178.9829573;0
187;168.2184722;0
188;171.1998331;0
189;163.6435461;0
190;165.5498955;0
191;187.924969;0
192;181.6159414;0
193;154.3448936;0
194;152.0074228;0
195;179.150778;0
196;149.3127532;0
197;178.9737495;0
198;181.0747509;0
199;186.326632;0
200;169.4225975;0
201;36.88691952;1
202;159.3332927;0
203;177.9340238;0
204;141.941767;0
205;204.3064696;0
206;328.5356355;1
207;-32.24781492;1
208;168.1155205;0
209;-43.13736185;1
210;180.7597899;0
211;175.6150736;0
212;180.2269354;0
213;187.616995;0
214;191.9755352;0
215;220.4499721;0
216;176.8482064;0
217;191.2799108;0
