;value;isAnomaly
0;157.4823131;0
1;146.268301;0
2;150.4893383;0
3;89.70914502;1
4;153.7450311;1
5;155.4649415;1
6;157.7314052;0
7;196.3223214;1
8;159.0226997;0
9;155.7141456;0
10;157.4884888;0
11;162.4607631;0
12;158.3591745;0
13;161.9540347;0
14;156.0387658;0
15;155.0140382;0
16;151.2560946;0
17;157.654855;0
18;152.7473383;0
19;147.7367621;0
20;156.7029252;0
21;153.3065375;0
22;156.20974;0
23;151.7340824;0
24;160.6296873;0
25;158.9254587;0
26;140.9032766;0
27;154.4581338;0
28;157.0460565;0
29;158.7140906;0
30;162.8009692;0
31;158.7186878;0
32;157.0280011;0
33;152.713468;0
34;159.6240429;0
35;113.6115631;1
36;160.4480255;0
37;158.2421619;0
38;155.2432324;0
39;160.8911415;0
40;160.3064337;0
41;152.3961853;0
42;151.5766857;0
43;163.39295;0
44;149.7307115;0
45;156.1975468;0
46;158.5001032;0
47;140.798065;1
48;161.4122735;0
49;156.6844031;0
50;166.191932;0
51;139.8209817;1
52;156.0363007;0
53;153.0979785;0
54;224.7835779;1
55;160.2470555;0
56;157.7055754;0
57;159.3996468;0
58;164.4356798;0
59;158.5992629;0
60;156.9119585;0
61;153.1042062;0
62;152.092181;0
63;158.7348729;0
64;143.8540835;0
65;161.0468547;0
66;151.6065693;0
67;153.595053;0
68;158.5090961;0
69;160.8266471;0
70;150.5020124;1
71;159.3974643;0
72;161.8138884;0
73;156.217089;0
74;156.4228586;0
75;154.6480851;0
76;159.7822532;0
77;154.4115318;0
78;162.9370364;1
79;155.84071;0
80;159.3648426;0
81;153.6282131;0
82;155.1140064;0
83;158.7004042;0
84;166.0330366;0
85;116.8983194;1
86;164.8094165;0
87;158.5829044;0
88;153.2684061;0
89;159.5346724;0
90;158.7598955;0
91;157.3189849;0
92;153.4476393;0
93;156.2000792;0
94;159.6037379;0
95;157.995204;0
96;162.3804283;0
97;162.1229979;0
98;155.5147836;0
99;156.3203891;0
100;155.1660874;0
101;161.7811148;0
102;152.9650089;0
103;164.0201822;0
104;152.2180725;0
105;156.6123711;0
106;161.4587347;0
107;154.3023243;0
108;89.7168156;1
109;156.5039063;0
110;158.1976015;0
111;154.8187764;0
112;150.1601006;0
113;164.7701189;0
114;134.4583127;1
115;163.5049389;0
116;161.2014235;0
117;155.1784009;0
118;157.6895412;0
119;160.6309756;0
120;148.1419314;1
121;153.1073374;0
122;150.6726094;0
123;157.6934357;0
124;158.3340233;0
125;159.8428219;0
126;146.9336814;0
127;159.3928811;0
128;151.7553845;0
129;158.67788;0
130;154.756501;0
131;153.1894499;0
132;198.1234929;1
133;177.2252109;1
134;156.3704574;0
135;158.6804781;0
136;180.27478;1
137;160.7906847;0
138;162.8922726;0
139;208.4539074;1
140;157.0618785;0
141;153.9220639;0
142;149.0647873;0
143;162.8620312;1
144;144.27365;0
145;154.5910314;0
146;163.6042358;0
147;154.2452636;0
