;value;isAnomaly
0;0;0
1;0.301463595;0
2;0.413507606;0
3;0.265731061;0
4;-0.049013131;0
5;-0.332960746;0
6;-0.407698071;0
7;-0.226265163;0
8;0.097337658;0
9;0.359779997;0
10;0.39616062;0
11;0.183620375;0
12;-0.144294648;0
13;-0.381544553;0
14;-0.37905735;0
15;-0.13839583;0
16;0.189224384;0
17;0.397948636;0
18;-0.828078344;1
19;0.091226906;0
20;-0.23149563;0
21;-0.408761777;0
22;-0.32918933;0
23;-0.042776299;0
24;0.270514501;0
25;0.41383206;0
26;0.297125197;0
27;-0.00627529;0
28;-0.305732805;0
29;-0.413088249;0
30;-0.260886633;0
31;0.055238715;0
32;0.336655745;0
33;0.406540794;0
34;0.220982766;0
35;-0.103426069;0
36;-0.362848872;0
37;0.865205936;1
38;-0.177974224;0
39;0.150160348;0
40;0.383944189;0
41;0.37648315;0
42;0.13246525;0
43;-0.194784964;0
44;-0.399645319;0
45;-0.353395253;0
46;-0.085095218;0
47;0.236672968;0
48;0.40973167;0
49;0.325342363;0
50;0.036529648;0
51;-0.275235857;0
52;-0.414061536;0
53;-0.292718607;0
54;1.930503561;1
55;0.309931846;0
56;0.412574084;0
57;0.255982329;0
58;-0.061451621;0
59;-0.340273478;0
60;-0.405290213;0
61;-0.215649652;0
62;0.109490744;0
63;0.36583447;0
64;0.392312255;0
65;-1.130177728;1
66;-0.155991586;0
67;-0.386255707;0
68;-0.373822544;0
69;-0.126504267;0
70;0.20030084;0
71;0.40125028;0
72;0.350080849;0
73;0.078943999;0
74;-0.241795987;0
75;-0.410607527;0
76;-0.321420727;0
77;-0.030274614;0
78;0.279894043;0
79;0.414195982;0
80;0.859850199;1
81;-0.01882011;0
82;-0.314059756;0
83;-0.411965231;0
84;-0.251019276;0
85;0.067650424;0
86;0.343813116;0
87;0.403946614;0
88;0.210267045;0
89;-0.115530289;0
90;-0.368736107;0
91;-0.390252788;0
92;-0.166560687;0
93;0.161787023;0
94;0.388478575;0
95;-0.511643501;1
96;0.120514251;0
97;0.582307943;1
98;-0.402763152;0
99;-0.346686099;0
100;-0.072774662;0
101;0.246863511;0
102;0.411389145;0
103;0.162965529;1
104;0.024012632;0
105;-0.284487992;0
106;1.813373742;1
107;-0.283704909;0
108;0.025086761;0
109;0.318115587;0
110;0.411261829;0
111;-0.257535513;1
112;-0.0738337;0
113;-0.347273847;0
114;0.859991288;1
115;-0.204836179;0
116;0.12154332;0
117;0.371553116;0
118;0.388103755;0
119;0.160795921;0
120;-0.167545328;0
121;-0.390612286;0
122;-0.368244577;0
123;-0.114496576;0
124;0.211193424;0
125;0.404183586;0
126;0.343211782;0
127;0.066588623;0
128;0.507341234;1
129;-0.412076347;0
130;-0.313357066;0
131;-0.017745139;0
132;1.706739826;1
133;1.887697344;1
134;0.279099871;0
135;-0.031347654;0
136;-0.322098407;0
137;-0.410464038;0
138;-0.240921488;0
139;1.00030767;1
140;1.32561037;1
141;0.40098162;0
142;0.199358302;0
143;-0.127528455;0
144;1.469560888;1
145;-0.385865649;0
146;-0.154994251;0
147;0.17326518;0
148;0.392656347;0
149;0.365328496;0
150;0.108452623;0
151;-0.216567633;0
152;-0.405511256;0
153;-0.339658695;0
154;-0.060387301;0
155;0.25682744;0
156;0.412668974;0
157;0.309216893;0
158;0.011473573;0
159;-0.293478974;0
160;-0.414028939;0
161;-0.274430777;0
162;0.037601353;0
163;0.326007304;0
164;0.409572043;0
165;0.235789072;0
166;-0.086148001;0
167;-0.353955425;0
168;-0.399360905;0
169;-0.193834671;0
170;-0.924689135;1
171;0.376930684;0
172;0.383538984;0
173;0.149157009;0
174;-0.178945267;0
175;-0.394610291;0
176;-0.36232857;0
177;-0.10238378;0
178;0.221892138;0
179;0.406745859;0
180;0.336027654;0
181;0.054172119;0
182;-0.261721556;0
183;-0.41316689;0
184;-0.305005751;0
185;-0.005199373;0
186;0.297873943;0
187;0.413783173;0
188;0.269698698;0
189;-0.043846421;0
190;-0.329841379;0
191;-0.408586048;0
192;-0.23060254;0
193;0.0922762;0
194;0.35717474;0
195;0.397648534;0
196;0.188266553;0
197;-0.139409552;0
198;-0.379490008;0
199;-0.381124294;0
200;-0.143285534;0
201;0.184584284;0
202;1.529016545;1
203;0.359245486;0
204;0.211292253;1
205;0.438201011;1
206;-0.40788711;0
207;-0.332319492;0
208;-0.047944505;0
209;0.266555606;0
210;0.413569981;0
211;-0.78642339;1
212;1.502148618;1
213;-0.302200548;0
214;-0.41344244;0
215;-0.264904722;0
216;1.523801121;1
217;-0.748210531;1
218;0.40750628;0
219;0.225363083;0
220;-0.09838322;0
221;-0.36031208;0
222;-0.395844899;0
223;-0.182655227;0
224;0.145302787;0
225;0.381962237;0
226;0.378622133;0
227;0.137381174;0
228;-0.190180937;0
229;-0.398246053;0
230;-0.356079952;0
231;-0.090176997;0
232;0.232387159;0
233;0.408934748;0
234;0.32853506;0
235;0.041705887;0
236;-0.271328479;0
237;-0.413878155;0
238;-0.296374447;0
239;0.007351165;0
240;0.306457796;0
241;0.41300682;0
242;0.260049948;0
243;-0.056304938;0
244;-0.337281563;0
245;2.033054453;1
246;-0.220071904;0
247;0.104467661;0
248;1.161200858;1
249;0.393950415;0
250;0.17700198;0
251;0.315130208;1
252;-0.384346803;0
253;-0.376033075;0
254;-0.131445284;0
255;0.195733943;0
256;0.399927036;0
257;0.352832696;0
258;-0.94266601;1
259;-0.237555266;0
260;-0.409888533;0
261;-0.324675227;0
262;-0.035457698;0
263;0.27603908;0
264;0.41409134;0
265;0.291956265;0
266;-0.013624624;0
267;-0.300373758;1
268;-0.412476411;0
269;-0.518793418;1
270;0.062515527;0
271;0.340885965;0
272;0.405066434;0
273;1.406652896;1
274;-0.036348889;1
275;-0.366337976;0
276;-0.391965515;0
277;-0.171308109;0
278;0.156987869;0
279;0.293668616;1
280;0.382317257;1
281;0.125479226;0
282;-0.201242026;0
283;-0.401516233;0
284;-0.349504461;0
285;-0.077887434;0
286;0.242668853;0
287;0.410748244;0
288;0.320740878;0
289;0.02920137;0
290;-0.280686328;0
291;-0.414209488;0
292;0.7249599;1
293;0.019894955;0
294;0.314760326;0
295;0.411851335;0
296;-0.121828386;1
297;-0.068711769;0
298;-0.34441213;0
299;-0.403706917;0
300;1.082994248;1
301;0.116563223;0
302;0.369225149;0
303;0.389890657;0
304;0.165574922;0
305;-0.162777033;0
306;-0.388850775;0
307;-0.370596666;0
308;-0.11948437;0
309;-0.167659966;1
310;0.403013279;0
311;0.346096013;0
312;0.071715133;0
313;-0.247726746;0
314;-0.411513686;0
315;-0.442420653;1
316;-0.022938341;0
317;0.285269156;0
318;0.414232572;0
319;0.282919912;0
320;-0.026160721;0
321;-0.318803704;0
322;-0.411131737;0
323;-0.245132051;0
324;0.07489224;0
325;0.347859251;0
326;0.402254746;0
327;0.203900231;0
328;-0.122571568;0
329;-0.372027582;0
330;-0.387726316;0
331;-0.159803735;0
332;0.168528838;0
333;0.390969147;0
334;0.367750562;0
335;0.113462091;0
336;-0.212118379;0
337;-0.493359593;1
338;-0.342608132;0
339;-0.065526372;0
340;0.252727783;0
341;0.412184682;0
342;0.312652263;0
343;0.016670047;0
344;-0.289786512;0
345;-0.414160586;0
346;1.608686277;1
347;0.032420482;0
348;0.322773914;0
349;0.41031778;0
350;0.240045364;0
351;-0.081055523;0
352;-0.351226534;0
353;-0.400710255;0
354;-0.19841442;0
355;0.128551782;0
356;0.374744632;0
357;0.385472989;0
358;0.15399587;0
359;-0.174241965;0
360;-0.39299779;0
361;-0.364820057;0
362;-0.107413771;0
363;0.217484153;0
364;0.109867242;1
365;0.339041621;0
366;0.059322573;0
367;-0.257670817;0
368;-0.412761079;0
369;-0.308499852;0
370;-0.010397927;0
371;0.294237361;0
372;0.413993547;0
373;0.273623845;0
374;-0.038672803;0
375;-0.326670045;0
376;0.662476722;1
377;-0.234903585;0
378;0.087200203;0
379;0.354513209;0
380;0.399073797;0
381;0.19288307;0
382;-0.134502493;0
383;-0.377375674;0
384;-0.383131192;0
385;-0.148152663;0
386;0.179915102;0
387;0.578700131;1
388;0.361805823;0
389;0.1013408;0
390;-0.222800012;0
391;-0.40694818;0
392;-0.335397297;0
393;-0.053105158;0
394;1.163069735;1
395;0.034230348;1
396;0.304276639;0
397;-0.031449189;1
398;-0.298620679;0
399;-0.413731493;0
400;-0.268881076;0
401;0.044916248;0
402;0.330491202;0
403;0.408407562;0
404;0.229707894;0
405;-0.09332487;0
406;-0.35771852;0
407;-0.397345749;0
408;-0.187307453;0
409;1.726541425;1
410;0.379920106;0
411;0.380701464;0
412;0.142275454;0
413;-0.185546947;0
414;-0.396784042;0
415;-0.358708551;0
416;1.548052929;1
417;0.228064737;0
418;0.408073398;0
419;0.331675996;0
420;-0.634453062;1
421;-0.267378353;0
422;-0.413629566;0
423;-0.299983592;0
424;0.002152032;0
425;-0.640617466;1
426;0.413374485;0
427;1.936134494;1
428;-0.051149384;0
429;-0.334236509;0
430;-0.407311739;0
431;-0.224459483;0
432;0.099428118;0
433;0.360841732;0
434;1.834981153;1
435;0.181688847;0
436;-0.146309947;0
437;-0.382377344;0
438;-0.378184362;0
439;-0.622284274;1
440;0.191136208;0
441;0.398540782;0
442;0.355528953;0
443;0.08912648;0
444;-0.233277119;0
445;-0.40910496;0
446;-0.327878574;0
447;-0.040635195;0
448;-0.97454286;1
449;0.413921457;0
450;0.295621696;0
451;-0.00842699;0
452;-0.307180719;0
453;-0.412922604;0
454;-0.25921151;0
455;0.057370781;0
456;0.337905106;0
457;0.406122435;0
458;0.219159556;0
459;-0.105508547;0
460;-0.363882128;0
461;-0.393616488;0
462;1.792825456;1
463;0.152163981;0
464;0.831863709;1
465;0.375580464;0
466;0.130424431;0
467;-0.196681601;0
468;1.674221087;1
469;-0.352267758;0
470;-0.082987935;0
471;0.238435962;0
472;0.410042629;0
473;1.749087717;1
474;0.034385508;0
475;-0.27684044;0
476;-0.41411835;0
477;-0.291191953;0
478;0.014700015;0
479;-0.370036914;1
480;0.412375954;0
481;0.254286932;0
482;-0.063579012;0
483;-0.341496151;0
484;-0.404839923;0
485;-0.213809331;0
486;0.111564761;0
487;0.36683901;0
488;0.391616131;0
489;0.170327837;0
490;-0.785447175;1
491;-0.387027999;0
492;-0.372890367;0
493;-0.124453338;0
494;0.202181855;0
495;0.401779476;0
496;0.348925715;0
497;0.076830344;0
498;-0.243540083;0
499;-0.410886191;0
500;-0.320058865;0
501;-0.028127929;0
502;-0.83948395;1
503;0.414220199;0
504;0.286695378;0
505;-0.020969666;0
506;-0.315458773;0
507;-0.411734661;0
508;-0.249303993;0
509;1.026894802;1
510;0.531987978;1
511;-0.574825772;1
512;0.208410035;0
513;-0.11759537;0
514;-0.3697117;0
515;-0.389525896;0
516;-0.16458804;0
517;0.163765944;0
518;0.38922035;0
519;0.370114689;0
520;0.118453682;0
521;-0.207635706;0
522;-0.403260686;0
523;1.836496189;1
524;-0.07065512;0
525;0.248588309;0
526;0.41163545;0
527;0.316038374;0
528;0.021863895;0
529;1.089026022;1
